campaign_id,run_id,condition_key,policy_configuration,robot_count,order_rate,replication,seed,stage_first_requested,inventory_status,strict_source,strict_machine_id,copy_count
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr400__rep001__fedd63ca5d54,all_on_rl|robots=25|order_rate=400|rep=1,all_on_rl,25,400,1,42,1,strict_completed,citi_angiebow_snapshot_both_20260710_094636.zip,citi_angiebow,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr500__rep001__0639c162498e,all_on_rl|robots=25|order_rate=500|rep=1,all_on_rl,25,500,1,42,1,strict_completed,dewa_macbook_snapshot_both_20260710_084103.zip,dewa_macbook,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr600__rep001__efac7debf9d0,all_on_rl|robots=25|order_rate=600|rep=1,all_on_rl,25,600,1,42,1,strict_completed,citi_angiebow_snapshot_both_20260710_094636.zip,citi_angiebow,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr400__rep001__09c34ff45a16,all_on_rl|robots=30|order_rate=400|rep=1,all_on_rl,30,400,1,42,1,strict_completed,win_admin_snapshot_both_20260710_095723.zip,win_admin,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr500__rep001__f13777b0a56a,all_on_rl|robots=30|order_rate=500|rep=1,all_on_rl,30,500,1,42,1,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr600__rep001__657296521d99,all_on_rl|robots=30|order_rate=600|rep=1,all_on_rl,30,600,1,42,1,strict_completed,alisha_pc_snapshot_both_20260710_084537.zip,alisha_pc,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr400__rep002__e4fa7cdd9caf,all_off|robots=10|order_rate=400|rep=2,all_off,10,400,2,43,4,strict_completed,win_admin_snapshot_both_20260710_095723.zip,win_admin,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr500__rep002__3c555e8e341f,all_off|robots=10|order_rate=500|rep=2,all_off,10,500,2,43,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr600__rep002__348230d2cd08,all_off|robots=10|order_rate=600|rep=2,all_off,10,600,2,43,4,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr400__rep002__c37408a0f984,all_off|robots=15|order_rate=400|rep=2,all_off,15,400,2,43,4,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr500__rep002__aab9fadc6c8f,all_off|robots=15|order_rate=500|rep=2,all_off,15,500,2,43,4,strict_completed,win_lukman_snapshot_both_20260710_095827.zip,win_lukman,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr600__rep002__ed264170dab5,all_off|robots=15|order_rate=600|rep=2,all_off,15,600,2,43,4,strict_completed,codex_local_snapshot_both_20260710_084258.zip,codex_local,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr400__rep002__a3a17756d726,all_off|robots=20|order_rate=400|rep=2,all_off,20,400,2,43,4,failed,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr500__rep002__77ccee2ccbe2,all_off|robots=20|order_rate=500|rep=2,all_off,20,500,2,43,3,strict_completed,alisha_pc_snapshot_both_20260710_084537.zip,alisha_pc,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr600__rep002__86b5c8cc95b1,all_off|robots=20|order_rate=600|rep=2,all_off,20,600,2,43,4,strict_completed,win_lukman_snapshot_both_20260710_095827.zip,win_lukman,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr400__rep002__5b1bde5e70db,all_off|robots=25|order_rate=400|rep=2,all_off,25,400,2,43,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr500__rep002__40594a3da622,all_off|robots=25|order_rate=500|rep=2,all_off,25,500,2,43,4,failed,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr600__rep002__dfc8c52642f9,all_off|robots=25|order_rate=600|rep=2,all_off,25,600,2,43,4,active_but_incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr400__rep002__c596929f7fcf,all_off|robots=30|order_rate=400|rep=2,all_off,30,400,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr500__rep002__5d3bc5ed0ec3,all_off|robots=30|order_rate=500|rep=2,all_off,30,500,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr600__rep002__3097d8eb7df8,all_off|robots=30|order_rate=600|rep=2,all_off,30,600,2,43,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr400__rep002__00169174a010,all_on_rl|robots=10|order_rate=400|rep=2,all_on_rl,10,400,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr500__rep002__fe385e519437,all_on_rl|robots=10|order_rate=500|rep=2,all_on_rl,10,500,2,43,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr600__rep002__8bd7885c3f42,all_on_rl|robots=10|order_rate=600|rep=2,all_on_rl,10,600,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr400__rep002__1e625e7ddb96,all_on_rl|robots=15|order_rate=400|rep=2,all_on_rl,15,400,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr500__rep002__96fc194523ba,all_on_rl|robots=15|order_rate=500|rep=2,all_on_rl,15,500,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr600__rep002__f6fc42ce5786,all_on_rl|robots=15|order_rate=600|rep=2,all_on_rl,15,600,2,43,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr400__rep002__0a270bc2cafe,all_on_rl|robots=20|order_rate=400|rep=2,all_on_rl,20,400,2,43,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr500__rep002__2840cd953347,all_on_rl|robots=20|order_rate=500|rep=2,all_on_rl,20,500,2,43,2,strict_completed,alisha_pc_snapshot_both_20260710_084537.zip,alisha_pc,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr600__rep002__ba36858b4426,all_on_rl|robots=20|order_rate=600|rep=2,all_on_rl,20,600,2,43,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr400__rep002__2a775eb84590,all_on_rl|robots=25|order_rate=400|rep=2,all_on_rl,25,400,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr500__rep002__c24ad79961ec,all_on_rl|robots=25|order_rate=500|rep=2,all_on_rl,25,500,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr600__rep002__a516e8de1c7d,all_on_rl|robots=25|order_rate=600|rep=2,all_on_rl,25,600,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr400__rep002__9196ec92b0ed,all_on_rl|robots=30|order_rate=400|rep=2,all_on_rl,30,400,2,43,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr500__rep002__242e445d618c,all_on_rl|robots=30|order_rate=500|rep=2,all_on_rl,30,500,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr600__rep002__c5b1b9eba83b,all_on_rl|robots=30|order_rate=600|rep=2,all_on_rl,30,600,2,43,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr400__rep003__837d291177cf,all_off|robots=10|order_rate=400|rep=3,all_off,10,400,3,44,4,strict_completed,win_admin_snapshot_both_20260710_095723.zip,win_admin,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr500__rep003__4bb01e121305,all_off|robots=10|order_rate=500|rep=3,all_off,10,500,3,44,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr600__rep003__c58208d6868d,all_off|robots=10|order_rate=600|rep=3,all_off,10,600,3,44,4,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr400__rep003__812e5a0176e4,all_off|robots=15|order_rate=400|rep=3,all_off,15,400,3,44,4,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr500__rep003__e1a165ff1d5d,all_off|robots=15|order_rate=500|rep=3,all_off,15,500,3,44,4,strict_completed,win_lukman_snapshot_both_20260710_095827.zip,win_lukman,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr600__rep003__4e54d2fb8458,all_off|robots=15|order_rate=600|rep=3,all_off,15,600,3,44,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr400__rep003__6555ccc83724,all_off|robots=20|order_rate=400|rep=3,all_off,20,400,3,44,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr500__rep003__73ca83a1e9c5,all_off|robots=20|order_rate=500|rep=3,all_off,20,500,3,44,3,strict_completed,citi_angiebow_snapshot_both_20260710_094636.zip,citi_angiebow,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr600__rep003__bc3bcff2fe28,all_off|robots=20|order_rate=600|rep=3,all_off,20,600,3,44,4,strict_completed,win_lukman_snapshot_both_20260710_095827.zip,win_lukman,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr400__rep003__577747f152f9,all_off|robots=25|order_rate=400|rep=3,all_off,25,400,3,44,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr500__rep003__930162907588,all_off|robots=25|order_rate=500|rep=3,all_off,25,500,3,44,4,failed,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr600__rep003__c3c2a4c71311,all_off|robots=25|order_rate=600|rep=3,all_off,25,600,3,44,4,active_but_incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr400__rep003__f31a64e95a3d,all_off|robots=30|order_rate=400|rep=3,all_off,30,400,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr500__rep003__b56b9300d519,all_off|robots=30|order_rate=500|rep=3,all_off,30,500,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr600__rep003__7c6d0b772906,all_off|robots=30|order_rate=600|rep=3,all_off,30,600,3,44,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr400__rep003__c2fe1f12b690,all_on_rl|robots=10|order_rate=400|rep=3,all_on_rl,10,400,3,44,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr500__rep003__c01e3b144b81,all_on_rl|robots=10|order_rate=500|rep=3,all_on_rl,10,500,3,44,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr600__rep003__3837e35a3801,all_on_rl|robots=10|order_rate=600|rep=3,all_on_rl,10,600,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr400__rep003__40216c2b5e56,all_on_rl|robots=15|order_rate=400|rep=3,all_on_rl,15,400,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr500__rep003__964515b69e35,all_on_rl|robots=15|order_rate=500|rep=3,all_on_rl,15,500,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr600__rep003__03e35f10876f,all_on_rl|robots=15|order_rate=600|rep=3,all_on_rl,15,600,3,44,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr400__rep003__1b4aa9437d2a,all_on_rl|robots=20|order_rate=400|rep=3,all_on_rl,20,400,3,44,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr500__rep003__209a0dbe7839,all_on_rl|robots=20|order_rate=500|rep=3,all_on_rl,20,500,3,44,2,strict_completed,citi_angiebow_snapshot_both_20260710_094636.zip,citi_angiebow,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr600__rep003__d7d541c7503e,all_on_rl|robots=20|order_rate=600|rep=3,all_on_rl,20,600,3,44,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr400__rep003__e1ad38fa9df2,all_on_rl|robots=25|order_rate=400|rep=3,all_on_rl,25,400,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr500__rep003__f49b731be321,all_on_rl|robots=25|order_rate=500|rep=3,all_on_rl,25,500,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr600__rep003__c7c03d1d4576,all_on_rl|robots=25|order_rate=600|rep=3,all_on_rl,25,600,3,44,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr400__rep003__88c379d97927,all_on_rl|robots=30|order_rate=400|rep=3,all_on_rl,30,400,3,44,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr500__rep003__34dcd118aea6,all_on_rl|robots=30|order_rate=500|rep=3,all_on_rl,30,500,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr600__rep003__99cbadf01ab3,all_on_rl|robots=30|order_rate=600|rep=3,all_on_rl,30,600,3,44,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr400__rep004__ff17b89751bb,all_off|robots=10|order_rate=400|rep=4,all_off,10,400,4,45,4,strict_completed,win_admin_snapshot_both_20260710_095723.zip,win_admin,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr500__rep004__7ed8e82ba373,all_off|robots=10|order_rate=500|rep=4,all_off,10,500,4,45,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr600__rep004__c8be845b66d8,all_off|robots=10|order_rate=600|rep=4,all_off,10,600,4,45,4,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr400__rep004__11b8f0687eca,all_off|robots=15|order_rate=400|rep=4,all_off,15,400,4,45,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr500__rep004__4ccfd75c8b7d,all_off|robots=15|order_rate=500|rep=4,all_off,15,500,4,45,4,strict_completed,win_lukman_snapshot_both_20260710_095827.zip,win_lukman,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr600__rep004__299f116f5c23,all_off|robots=15|order_rate=600|rep=4,all_off,15,600,4,45,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr400__rep004__27a6cb4e1285,all_off|robots=20|order_rate=400|rep=4,all_off,20,400,4,45,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr500__rep004__7c0615cad99a,all_off|robots=20|order_rate=500|rep=4,all_off,20,500,4,45,3,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr600__rep004__0ebd345372d6,all_off|robots=20|order_rate=600|rep=4,all_off,20,600,4,45,4,active_but_incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr400__rep004__3787d213c818,all_off|robots=25|order_rate=400|rep=4,all_off,25,400,4,45,4,failed,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr500__rep004__95447177b13e,all_off|robots=25|order_rate=500|rep=4,all_off,25,500,4,45,4,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r25__arr600__rep004__0c1344c7fd1c,all_off|robots=25|order_rate=600|rep=4,all_off,25,600,4,45,4,active_but_incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr400__rep004__14c14552a55f,all_off|robots=30|order_rate=400|rep=4,all_off,30,400,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr500__rep004__3a65be7e170c,all_off|robots=30|order_rate=500|rep=4,all_off,30,500,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r30__arr600__rep004__06d2d2c6a2ed,all_off|robots=30|order_rate=600|rep=4,all_off,30,600,4,45,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr400__rep004__26ababaaf507,all_on_rl|robots=10|order_rate=400|rep=4,all_on_rl,10,400,4,45,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr500__rep004__62e37c605d77,all_on_rl|robots=10|order_rate=500|rep=4,all_on_rl,10,500,4,45,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r10__arr600__rep004__8a86fb37069c,all_on_rl|robots=10|order_rate=600|rep=4,all_on_rl,10,600,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr400__rep004__2299852a14d9,all_on_rl|robots=15|order_rate=400|rep=4,all_on_rl,15,400,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr500__rep004__4bf507df7e28,all_on_rl|robots=15|order_rate=500|rep=4,all_on_rl,15,500,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r15__arr600__rep004__9e3bd146bf05,all_on_rl|robots=15|order_rate=600|rep=4,all_on_rl,15,600,4,45,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr400__rep004__574962714a06,all_on_rl|robots=20|order_rate=400|rep=4,all_on_rl,20,400,4,45,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr500__rep004__2a1f42eae7cd,all_on_rl|robots=20|order_rate=500|rep=4,all_on_rl,20,500,4,45,2,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r20__arr600__rep004__7a686fbbffd3,all_on_rl|robots=20|order_rate=600|rep=4,all_on_rl,20,600,4,45,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr400__rep004__cef32e10e98f,all_on_rl|robots=25|order_rate=400|rep=4,all_on_rl,25,400,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr500__rep004__f2836dc64aa0,all_on_rl|robots=25|order_rate=500|rep=4,all_on_rl,25,500,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r25__arr600__rep004__1ed5c68b00a4,all_on_rl|robots=25|order_rate=600|rep=4,all_on_rl,25,600,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr400__rep004__19a099a91423,all_on_rl|robots=30|order_rate=400|rep=4,all_on_rl,30,400,4,45,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr500__rep004__fb053db2c997,all_on_rl|robots=30|order_rate=500|rep=4,all_on_rl,30,500,4,45,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_on_rl__r30__arr600__rep004__b54d6d6cdd5a,all_on_rl|robots=30|order_rate=600|rep=4,all_on_rl,30,600,4,45,4,incomplete,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr400__rep005__6d0eb554ad43,all_off|robots=10|order_rate=400|rep=5,all_off,10,400,5,46,4,strict_completed,citi_angiebow_snapshot_both_20260710_094636.zip,citi_angiebow,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr500__rep005__e70aace483b8,all_off|robots=10|order_rate=500|rep=5,all_off,10,500,5,46,4,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r10__arr600__rep005__6b4c3b896d3f,all_off|robots=10|order_rate=600|rep=5,all_off,10,600,5,46,4,strict_completed,citi_gojira_snapshot_both_20260710_095555.zip,citi_gojira,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr400__rep005__47f0c15c3c1c,all_off|robots=15|order_rate=400|rep=5,all_off,15,400,5,46,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr500__rep005__46706c4cb2e6,all_off|robots=15|order_rate=500|rep=5,all_off,15,500,5,46,4,strict_completed,win_lukman_snapshot_both_20260710_095827.zip,win_lukman,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r15__arr600__rep005__4fc0c15114fd,all_off|robots=15|order_rate=600|rep=5,all_off,15,600,5,46,4,failed,,,2
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr400__rep005__a5492d59ab6f,all_off|robots=20|order_rate=400|rep=5,all_off,20,400,5,46,4,incomplete,,,1
sensitivity_full_kpi_v2_217d072b72e4,all_off__r20__arr500__rep005__0ffb30be02d4,all_off|robots=20|order_rate=500|rep=5,all_off,20,500,5,46,3,strict_completed,codex_local_snapshot_both_20260710_084258.zip,codex_local,1
